host;ip;port;lastseen;delay;cid;country_code;country_name;city;checks_up;checks_down;anon;http;ssl;socks4;socks5
186.225.186.162;186.225.186.162;59341;4119;2260;3445859;BR;Brazil;Uba;727;419;4;0;0;1;0
201.184.145.92;201.184.145.92;4145;4119;1040;3674962;CO;Colombia;Medellín;836;119;4;0;0;1;0
1.0.0.127;1.0.0.127;80;4127;220;8349238;AU;Australia;"""Parafield Gardens""";2119;0;1;1;0;0;0
139.227.249.27;139.227.249.27;4145;4128;5100;1796236;CN;China;Shanghai;29;20;4;0;0;1;0
14.162.145.116;14.162.145.116;55055;4132;5100;1581130;VN;Vietnam;Hanoi;92;280;4;1;0;0;0
103.251.56.65;103.251.56.65;40304;4133;2020;1269439;;;;79;74;4;0;0;1;0
187.73.201.234;187.73.201.234;4145;4134;2340;3452324;BR;Brazil;"""Presidente Prudente""";552;151;4;0;0;1;0
186.226.166.35;186.226.166.35;4145;4135;4360;3452640;BR;Brazil;"""Porto Seguro""";2607;385;4;0;0;1;0
37.29.100.54;37.29.100.54;4145;4145;3180;2017370;RU;Russian Federation;;1751;544;4;0;0;1;0
186.224.238.32;186.224.238.32;48164;4151;1380;3468100;BR;Brazil;"""Caldas Novas""";3811;276;4;0;0;1;0
117.102.65.203;117.102.65.203;4145;4153;3100;1627896;ID;Indonesia;Semarang;85;65;4;0;0;1;0
1.0.0.94;1.0.0.94;80;4155;260;8349238;AU;Australia;"""Parafield Gardens""";2073;1;1;1;0;0;0
188.240.196.66;188.240.196.66;41599;4158;3740;130758;IR;Iran;;468;624;4;0;0;1;0
212.33.240.140;212.33.240.140;4145;4161;3140;511196;RU;Russian Federation;Perm;2457;595;4;0;0;1;0
81.30.208.30;81.30.208.30;31220;4162;3080;479561;RU;Russian Federation;Ufa;3587;559;4;0;0;1;0
185.111.100.184;185.111.100.184;4145;4165;200;524901;RU;Russian Federation;Moscow;4299;645;4;0;0;1;0
213.138.77.238;213.138.77.238;4145;4171;200;501175;RU;Russian Federation;Rostov-on-Don;2936;511;4;0;0;1;0
188.234.214.221;188.234.214.221;4145;4175;160;1486209;RU;Russian Federation;Ekaterinburg;3522;645;4;0;0;1;0
88.87.74.87;88.87.74.87;4145;4175;100;472757;RU;Russian Federation;Volgograd;3169;565;4;0;0;1;0
94.180.222.218;94.180.222.218;4145;4175;80;551487;RU;Russian Federation;"""Kazan’""";266;25;4;0;0;1;0
31.15.88.72;31.15.88.72;4145;4176;200;582182;RU;Russian Federation;Anapa;751;253;4;0;0;1;0
85.172.107.1;85.172.107.1;58559;4177;180;491422;RU;Russian Federation;Sochi;2065;316;4;0;0;1;0
176.112.108.58;176.112.108.58;41916;4178;100;575560;RU;Russian Federation;Bogorodsk;3873;457;4;0;0;1;0
85.172.98.94;85.172.98.94;4145;4180;180;566181;RU;Russian Federation;Dinskaya;3076;667;4;0;0;1;0
195.9.123.218;195.9.123.218;42229;4180;100;524901;RU;Russian Federation;Moscow;6138;466;4;0;0;1;0
94.141.120.28;94.141.120.28;49139;4180;1180;501175;RU;Russian Federation;Rostov-on-Don;684;170;4;0;0;1;0
1.0.0.140;1.0.0.140;80;4180;240;8349238;AU;Australia;"""Parafield Gardens""";2093;0;1;1;0;0;0
46.188.109.21;46.188.109.21;53426;4181;1080;579464;RU;Russian Federation;Balashikha;4941;399;4;0;0;1;0
178.76.254.130;178.76.254.130;4145;4183;1180;2017370;RU;Russian Federation;;2774;570;4;0;0;1;0
84.42.33.178;84.42.33.178;4145;4183;140;571476;RU;Russian Federation;Bryansk;3333;618;4;0;0;1;0
195.34.242.131;195.34.242.131;4145;4183;1180;535121;RU;Russian Federation;Lipetsk;730;150;4;0;0;1;0
80.68.2.100;80.68.2.100;4145;4184;200;484907;RU;Russian Federation;Taganrog;3711;572;4;0;0;1;0
62.33.103.24;62.33.103.24;36436;4185;260;2017370;RU;Russian Federation;;4652;388;4;0;0;1;0
85.175.97.57;85.175.97.57;4145;4190;180;542420;RU;Russian Federation;Krasnodar;3276;531;4;0;0;1;0
91.239.18.172;91.239.18.172;4145;4193;3060;479123;RU;Russian Federation;Ulyanovsk;3137;599;4;0;0;1;0
91.216.72.222;91.216.72.222;4145;4193;1140;2017370;RU;Russian Federation;;1056;519;4;0;0;1;0
85.90.100.59;85.90.100.59;4145;4195;1100;2017370;RU;Russian Federation;;2551;645;4;0;0;1;0
91.205.146.25;91.205.146.25;56264;4196;1100;542374;RU;Russian Federation;Krasnogorsk;6012;409;4;0;0;1;0
85.236.25.18;85.236.25.18;60337;4197;1080;524901;RU;Russian Federation;Moscow;1081;233;4;0;0;1;0
91.220.166.148;91.220.166.148;38938;4199;1120;524901;RU;Russian Federation;Moscow;864;103;4;0;0;1;0
46.22.49.41;46.22.49.41;43128;4202;80;524901;RU;Russian Federation;Moscow;4097;437;4;0;0;1;0
146.120.70.176;146.120.70.176;59418;4207;140;498817;RU;Russian Federation;"""St Petersburg""";2659;709;4;0;0;1;0
1.0.0.124;1.0.0.124;80;4209;220;8349238;AU;Australia;"""Parafield Gardens""";2072;2;1;1;0;0;0
95.84.168.158;95.84.168.158;42038;4210;5020;524901;RU;Russian Federation;Moscow;195;215;4;1;0;0;0
36.89.145.162;36.89.145.162;80;4211;4700;1642911;ID;Indonesia;Jakarta;47;162;1;1;0;0;0
208.255.161.107;208.255.161.107;8080;4213;3680;4365264;US;United States;Perryville;707;355;1;1;0;0;0
77.37.240.23;77.37.240.23;4145;4214;3100;524901;RU;Russian Federation;Moscow;3708;651;4;0;0;1;0
94.124.193.245;94.124.193.245;48258;4217;80;524901;RU;Russian Federation;Moscow;2584;655;4;0;0;1;0
87.255.8.74;87.255.8.74;51497;4221;1080;550280;RU;Russian Federation;Khimki;4251;642;4;0;0;1;0
94.228.253.51;94.228.253.51;4145;4222;120;524901;RU;Russian Federation;Moscow;1951;406;4;0;0;1;0
46.188.82.11;46.188.82.11;54136;4223;100;524901;RU;Russian Federation;Moscow;4946;550;4;0;0;1;0
89.207.92.107;89.207.92.107;4145;4223;80;6418052;RU;Russian Federation;Povedniki;4402;680;4;0;0;1;0
83.219.158.123;83.219.158.123;4145;4225;1240;554234;RU;Russian Federation;Kaliningrad;4454;857;4;0;0;1;0
95.165.160.46;95.165.160.46;52165;4225;1100;524901;RU;Russian Federation;Moscow;4556;649;4;0;0;1;0
95.163.141.218;95.163.141.218;4145;4226;80;2017370;RU;Russian Federation;;46;159;4;0;0;1;0
179.108.81.76;179.108.81.76;8080;4230;5100;3449433;BR;Brazil;Santos;71;114;1;1;0;0;0
85.202.229.205;85.202.229.205;4145;4231;80;524901;RU;Russian Federation;Moscow;4184;763;4;0;0;1;0
123.169.103.4;123.169.103.4;4145;4231;4360;1785286;CN;China;Zibo;29;35;4;0;0;1;0
138.94.52.242;138.94.52.242;8091;4231;5100;3449847;BR;Brazil;"""Santa Rita do Sapucai""";13;42;1;1;0;0;0
183.87.221.50;183.87.221.50;8080;4231;5100;1269750;IN;India;;25;67;1;1;0;0;0
77.38.21.239;77.38.21.239;8080;4232;5000;3190536;SI;Slovenia;"""Slovenj Gradec""";2142;1438;4;1;0;0;0
202.57.132.77;202.57.132.77;4145;4232;4200;1605651;TH;Thailand;;1100;456;4;0;0;1;0
41.188.5.110;41.188.5.110;8080;4233;5100;1062947;MG;Madagascar;;459;701;1;1;0;0;0
190.2.21.149;190.2.21.149;9991;4233;4200;3435910;AR;Argentina;"""Buenos Aires""";50;200;1;1;0;0;0
103.208.152.34;103.208.152.34;37841;4233;3880;1261481;IN;India;"""New Delhi""";494;629;4;1;0;0;0
36.89.190.57;36.89.190.57;54461;4233;5100;1625084;ID;Indonesia;Tangerang;81;186;4;1;0;0;0
103.76.201.141;103.76.201.141;4145;4233;2280;1642911;ID;Indonesia;Jakarta;12;23;4;0;0;1;0
178.218.58.234;178.218.58.234;4145;4234;160;524901;RU;Russian Federation;Moscow;3776;803;4;0;0;1;0
94.182.214.4;94.182.214.4;4145;4234;640;130758;IR;Iran;;291;452;4;0;0;1;0
103.116.167.242;103.116.167.242;8080;4234;2980;1210997;BD;Bangladesh;;75;139;1;1;0;0;0
195.9.171.190;195.9.171.190;44440;4234;100;524901;RU;Russian Federation;Moscow;572;74;4;0;0;1;0
186.46.184.182;186.46.184.182;8080;4235;2820;3658394;EC;Ecuador;;567;584;1;1;0;0;0
103.122.66.138;103.122.66.138;8080;4235;4980;7038902;ID;Indonesia;Badung;34;27;1;1;0;0;0
117.220.198.251;117.220.198.251;8080;4237;3940;1269750;IN;India;;53;70;1;1;0;0;0
84.16.129.46;84.16.129.46;4145;4238;80;524901;RU;Russian Federation;Moscow;1857;482;4;0;0;1;0
177.54.195.139;177.54.195.139;59272;4238;1400;3466692;BR;Brazil;Catanduva;3863;201;4;0;0;1;0
103.109.56.218;103.109.56.218;8080;4238;5100;1210997;BD;Bangladesh;;558;609;1;1;0;0;0
1.0.0.115;1.0.0.115;80;4238;240;8349238;AU;Australia;"""Parafield Gardens""";2184;0;1;1;0;0;0
84.16.129.22;84.16.129.22;4145;4239;80;524901;RU;Russian Federation;Moscow;1645;425;4;0;0;1;0
83.219.142.116;83.219.142.116;4145;4239;1240;554234;RU;Russian Federation;Kaliningrad;433;120;4;0;0;1;0
109.111.156.252;109.111.156.252;4145;4240;1240;554234;RU;Russian Federation;Kaliningrad;499;49;4;0;0;1;0
83.234.76.155;83.234.76.155;4145;4241;120;2025339;RU;Russian Federation;Chita;3578;806;4;0;0;1;0
212.1.242.2;212.1.242.2;4145;4241;80;2017370;RU;Russian Federation;;1429;415;4;0;0;1;0
181.143.16.58;181.143.16.58;44550;4245;1020;3674962;CO;Colombia;Medellín;3608;586;4;0;0;1;0
89.28.57.25;89.28.57.25;4145;4249;240;618426;MD;Moldova;Chisinau;3477;494;4;0;0;1;0
1.0.0.183;1.0.0.183;80;4275;240;8349238;AU;Australia;"""Parafield Gardens""";2061;0;1;1;0;0;0
curto.server.cloud.do;54.38.110.35;48034;4297;320;3017382;FR;France;;500;14;4;0;0;1;0
163.172.109.132;163.172.109.132;65420;4304;1200;3017382;FR;France;;590;912;4;1;0;0;0
50.235.149.74;50.235.149.74;8080;4419;3940;5803139;US;United States;"""Mercer Island""";534;733;1;1;0;0;0
90.188.21.217;90.188.21.217;4145;4420;340;2017370;RU;Russian Federation;;2983;494;4;0;0;1;0
202.166.205.78;202.166.205.78;58431;4420;3560;1283240;NP;Nepal;Kathmandu;2015;982;4;1;0;0;0
89.32.227.230;89.32.227.230;8080;4420;3260;618426;MD;Moldova;Chisinau;149;112;1;1;0;0;0
79.106.224.138;79.106.224.138;4145;4422;3360;783754;AL;Albania;;2314;553;4;0;0;1;0
182.52.238.52;182.52.238.52;61142;4423;1180;1605651;TH;Thailand;;2172;228;4;0;0;1;0
185.13.199.162;185.13.199.162;39758;4424;320;616052;AM;Armenia;Yerevan;2872;384;4;0;0;1;0
117.102.119.150;117.102.119.150;32302;4424;2480;1642911;ID;Indonesia;Jakarta;522;83;4;0;0;1;0
177.124.101.103;177.124.101.103;4145;4425;1300;3469601;BR;Brazil;Bocaiuva;454;22;4;0;0;1;0
91.209.8.228;91.209.8.228;80;4425;2980;732800;BG;Bulgaria;;14;31;2;1;0;0;0
109.75.46.23;109.75.46.23;31550;4426;320;616052;AM;Armenia;Yerevan;4329;297;4;0;0;1;0
101.109.116.172;101.109.116.172;4145;4426;2120;1605651;TH;Thailand;;2139;956;4;0;0;1;0
184.95.0.82;184.95.0.82;4145;4428;4160;4563243;PR;Puerto Rico;Carolina;257;7;4;0;0;1;0
103.38.25.210;103.38.25.210;4145;4432;1620;1835841;KR;Korea;;51;37;4;0;0;1;0
202.138.248.72;202.138.248.72;43037;4432;1140;1650357;ID;Indonesia;Bandung;291;0;4;0;0;1;0
101.255.7.50;101.255.7.50;4145;4432;1160;1642911;ID;Indonesia;Jakarta;156;4;4;0;0;1;0
84.244.67.101;84.244.67.101;4145;4433;1400;3071847;;;;255;98;4;0;0;1;0
190.0.246.166;190.0.246.166;1080;4433;1060;3667873;CO;Colombia;Sogamoso;9;2;4;0;0;1;0
190.107.30.213;190.107.30.213;4145;4433;1220;3687925;CO;Colombia;"""Santiago de Cali""";56;2;4;0;0;1;0
85.160.68.50;85.160.68.50;4145;4434;520;3077311;CZ;Czech Republic;;231;3;4;0;0;1;0
181.196.246.246;181.196.246.246;4145;4439;1180;3654533;EC;Ecuador;Machala;2904;430;4;0;0;1;0
103.107.68.210;103.107.68.210;8080;4441;2460;1642911;ID;Indonesia;Jakarta;859;1025;1;1;0;0;0
192.162.193.243;192.162.193.243;36910;4442;2280;479532;RU;Russian Federation;Uglich;4010;1666;4;1;0;0;0
182.160.124.26;182.160.124.26;47304;4442;2620;1185241;BD;Bangladesh;Dhaka;929;831;4;1;0;0;0
124.41.243.31;124.41.243.31;30978;4443;1960;1282988;NP;Nepal;;1419;853;4;1;0;0;0
41.169.79.166;41.169.79.166;40156;4444;1220;961065;ZA;South Africa;Rivonia;3553;299;4;0;0;1;0
170.79.170.243;170.79.170.243;4145;4445;1220;3392740;BR;Brazil;Paulista;40;49;4;0;0;1;0
1.10.140.43;1.10.140.43;4145;4452;2120;1605651;TH;Thailand;;3551;1215;4;0;0;1;0
177.73.46.11;177.73.46.11;4145;4452;5100;3463690;BR;Brazil;Eunapolis;51;11;4;0;0;1;0
103.199.84.81;103.199.84.81;1080;4453;3660;1185162;BD;Bangladesh;Mymensingh;200;43;4;0;0;1;0
169.239.236.101;169.239.236.101;10801;4453;1900;2328926;NG;Nigeria;;146;35;4;0;0;1;0
177.124.102.135;177.124.102.135;4145;4456;1300;3469601;BR;Brazil;Bocaiuva;892;161;4;0;0;1;0
45.236.152.78;45.236.152.78;4145;4456;4360;3452640;BR;Brazil;"""Porto Seguro""";158;4;4;0;0;1;0
116.227.232.13;116.227.232.13;4145;4458;3360;1796236;CN;China;Shanghai;75;5;4;0;0;1;0
203.160.61.97;203.160.61.97;4145;4460;1560;1643084;ID;Indonesia;;999;488;4;0;0;1;0
86.57.167.132;86.57.167.132;4145;4460;3220;627904;BY;Belarus;Hrodna;2459;587;4;0;0;1;0
211.154.140.221;211.154.140.221;46667;4460;2000;1814991;CN;China;;483;18;4;0;0;1;0
176.235.178.183;176.235.178.183;1080;4461;620;745044;TR;Turkey;Istanbul;321;62;4;0;0;1;0
138.204.235.88;138.204.235.88;4145;4461;1160;6316674;BR;Brazil;"""Cabo de Santo Agostinho""";358;17;4;0;0;1;0
110.78.151.99;110.78.151.99;4145;4461;2260;1605651;TH;Thailand;;39;6;4;0;0;1;0
186.250.161.254;186.250.161.254;4145;4462;1200;3394023;BR;Brazil;Natal;296;45;4;0;0;1;0
168.90.64.155;168.90.64.155;4145;4462;1060;3402655;BR;Brazil;Caruaru;247;7;4;0;0;1;0
200.9.25.90;200.9.25.90;4145;4462;1200;3403642;BR;Brazil;"""Campina Grande""";53;2;4;0;0;1;0
82.114.90.90;82.114.90.90;4145;4464;1460;783754;AL;Albania;;3167;521;4;0;0;1;0
109.228.109.122;109.228.109.122;4145;4464;400;3193044;ME;Montenegro;Podgorica;303;5;4;0;0;1;0
137.74.253.57;137.74.253.57;1080;4464;320;3017382;FR;France;;274;25;4;0;0;1;0
178.217.172.235;178.217.172.235;8291;4464;320;1527747;KG;Kyrgyzstan;;280;2;4;0;0;1;0
91.205.131.55;91.205.131.55;4145;4465;1200;532096;RU;Russian Federation;Makhachkala;3136;525;4;0;0;1;0
45.129.166.40;45.129.166.40;4145;4467;480;2510769;ES;Spain;;720;112;4;0;0;1;0
103.36.124.158;103.36.124.158;4145;4490;1000;1255744;IN;India;Sonipat;2584;405;4;0;0;1;0
86.101.128.189;86.101.128.189;4145;4491;220;721472;HU;Hungary;Debrecen;1808;610;4;0;0;1;0
85.72.32.44;85.72.32.44;44550;4491;3560;264371;GR;Greece;Athens;4039;467;4;0;0;1;0
119.15.87.134;119.15.87.134;1080;4492;1500;1821306;KH;Cambodia;"""Phnom Penh""";227;22;4;0;0;1;0
83.2.189.66;83.2.189.66;45264;4495;360;798544;PL;Poland;;1836;395;4;0;0;1;0
181.196.57.230;181.196.57.230;47817;4496;2220;3652462;EC;Ecuador;Quito;4081;286;4;0;0;1;0
82.135.136.132;82.135.136.132;4145;4498;200;598316;LT;Lithuania;Kaunas;2997;574;4;0;0;1;0
112.78.144.58;112.78.144.58;4145;4500;5020;1643084;ID;Indonesia;;4017;525;4;0;0;1;0
92.255.185.6;92.255.185.6;4145;4500;3160;1496153;RU;Russian Federation;Omsk;2419;564;4;0;0;1;0
213.6.33.110;213.6.33.110;4145;4502;3560;282239;PS;Palestinian Territory;Ramallah;2294;443;4;0;0;1;0
103.3.78.114;103.3.78.114;8080;4503;5100;1642911;ID;Indonesia;Jakarta;215;397;1;1;0;0;0
73.138.75.151;73.138.75.151;8080;4503;5100;4158928;US;United States;Hollywood;66;142;1;1;0;0;0
189.203.73.102;189.203.73.102;999;4504;5100;3530531;MX;Mexico;Coatepec;29;98;1;1;0;0;0
36.67.32.87;36.67.32.87;8080;4505;5080;8075946;;;;104;206;1;1;0;0;0
45.112.57.230;45.112.57.230;47509;4506;840;1275339;IN;India;Mumbai;4590;258;4;0;0;1;0
103.8.115.27;103.8.115.27;48644;4506;940;1172451;PK;Pakistan;Lahore;723;96;4;0;0;1;0
91.139.202.50;91.139.202.50;4145;4507;420;726848;BG;Bulgaria;"""Stara Zagora""";3478;537;4;0;0;1;0
125.26.108.12;125.26.108.12;38150;4507;4220;1609350;TH;Thailand;Bangkok;2008;343;4;0;0;1;0
80.78.75.116;80.78.75.116;41645;4507;420;3183875;AL;Albania;Tirana;693;28;4;0;0;1;0
200.16.208.187;200.16.208.187;8080;4508;1300;3435910;AR;Argentina;"""Buenos Aires""";4563;3112;1;1;0;0;0
79.106.108.110;79.106.108.110;57960;4509;380;363243;AL;Albania;Sarandë;2942;336;4;0;0;1;0
221.5.80.66;221.5.80.66;3128;4509;2000;1809935;CN;China;;155;65;1;1;1;0;0
178.217.172.238;178.217.172.238;8291;4509;3580;1527747;KG;Kyrgyzstan;;527;5;4;0;0;1;0
45.112.56.10;45.112.56.10;1080;4510;1020;1275339;IN;India;Mumbai;3394;499;4;0;0;1;0
177.84.176.1;177.84.176.1;56135;4510;1280;3450272;BR;Brazil;"""Santa Cruz do Rio Pardo""";6;1;4;0;0;1;0
109.75.36.93;109.75.36.93;44441;4511;3340;174982;AM;Armenia;;4327;320;4;0;0;1;0
79.106.64.130;79.106.64.130;40495;4511;500;3183875;AL;Albania;Tirana;3889;258;4;0;0;1;0
45.188.200.8;45.188.200.8;4145;4511;1180;3409304;;;;219;4;4;0;0;1;0
92.242.255.37;92.242.255.37;31024;4511;1160;3188383;HR;Croatia;Varaždin;124;8;4;0;0;1;0
89.22.248.218;89.22.248.218;4145;4513;240;688533;UA;Ukraine;Yalta;249;4;4;0;0;1;0
125.25.184.10;125.25.184.10;4145;4514;2120;1605651;TH;Thailand;;360;50;4;0;0;1;0
27.147.131.219;27.147.131.219;50391;4514;4360;1185241;BD;Bangladesh;Dhaka;241;0;4;0;0;1;0
138.122.240.1;138.122.240.1;4145;4515;2420;3393129;BR;Brazil;;310;286;4;0;0;1;0
31.44.249.63;31.44.249.63;4145;4516;3460;2023469;RU;Russian Federation;Irkutsk;3410;552;4;0;0;1;0
192.166.223.155;192.166.223.155;4145;4516;1420;3096053;PL;Poland;"""Kłodzko""";2764;466;4;0;0;1;0
182.253.105.44;182.253.105.44;4145;4516;2200;1646170;ID;Indonesia;Cirebon;508;297;4;0;0;1;0
103.31.157.210;103.31.157.210;4145;4517;5100;1642911;ID;Indonesia;Jakarta;1887;517;4;0;0;1;0
85.72.139.91;85.72.139.91;4145;4517;900;264371;GR;Greece;Athens;124;3;4;0;0;1;0
180.128.1.36;180.128.1.36;4145;4517;1440;1605651;TH;Thailand;;107;3;4;0;0;1;0
5.1.104.66;5.1.104.66;33041;4519;1320;98182;IQ;Iraq;Baghdad;245;53;4;0;0;1;0
218.81.50.112;218.81.50.112;4145;4519;1360;1796236;CN;China;Shanghai;50;2;4;0;0;1;0
170.83.153.13;170.83.153.13;4145;4519;1280;3450554;BR;Brazil;Salvador;108;2;4;0;0;1;0
178.132.218.126;178.132.218.126;4145;4520;1440;783754;AL;Albania;;2070;135;4;0;0;1;0
201.55.103.34;201.55.103.34;4145;4520;1460;3469034;BR;Brazil;;503;77;4;0;0;1;0
1.4.142.161;1.4.142.161;4145;4520;1140;1609071;TH;Thailand;Loei;153;3;4;0;0;1;0
176.235.148.38;176.235.148.38;9090;4521;5100;745044;TR;Turkey;Istanbul;13;114;1;1;0;0;0
80.106.21.45;80.106.21.45;4145;4521;540;736229;GR;Greece;Florina;176;6;4;0;0;1;0
91.123.161.136;91.123.161.136;4145;4522;220;765876;PL;Poland;Lublin;392;13;4;0;0;1;0
190.75.46.238;190.75.46.238;8080;4523;4380;3642836;VE;Venezuela;"""El Limon""";44;228;1;1;0;0;0
178.250.92.18;178.250.92.18;8080;4524;4600;745044;TR;Turkey;Istanbul;2726;3098;1;1;0;0;0
181.143.204.2;181.143.204.2;8080;4524;4840;3668605;CO;Colombia;"""Santa Marta""";1415;1059;1;1;0;0;0
84.232.78.2;84.232.78.2;4145;4526;520;2518559;ES;Spain;Elche;1999;714;4;0;0;1;0
103.244.228.26;103.244.228.26;8080;4526;3600;2198148;FJ;Fiji;Suva;199;365;1;1;0;0;0
79.143.180.10;79.143.180.10;15719;4527;2300;2867714;DE;Germany;Munich;595;31;4;0;0;1;1
192.186.113.138;192.186.113.138;58301;4527;4600;6182962;CA;Canada;Windsor;157;2;4;0;0;1;0
109.74.136.78;109.74.136.78;4145;4528;80;524901;RU;Russian Federation;Moscow;2944;939;4;0;0;1;0
191.5.177.63;191.5.177.63;11337;4528;1380;3460102;BR;Brazil;"""Jaraguá do Sul""";50;7;4;0;0;1;0
45.7.238.46;45.7.238.46;48792;4529;1940;3608814;HN;Honduras;;1577;87;4;0;0;1;0
185.135.196.22;185.135.196.22;8080;4529;1440;99237;IQ;Iraq;;112;185;1;1;0;0;0
5.167.240.104;5.167.240.104;4145;4529;220;1486209;RU;Russian Federation;Ekaterinburg;79;3;4;0;0;1;0
103.36.35.135;103.36.35.135;8080;4530;1640;1642911;ID;Indonesia;Jakarta;315;1241;1;1;0;0;0
195.24.61.7;195.24.61.7;51544;4531;1400;732800;BG;Bulgaria;;2658;324;4;0;0;1;0
103.250.153.242;103.250.153.242;31382;4531;3860;1253573;IN;India;Vadodara;910;938;4;1;0;0;0
85.206.57.202;85.206.57.202;4145;4532;300;597427;LT;Lithuania;;3025;545;4;0;0;1;0
91.92.80.25;91.92.80.25;60594;4532;1420;728193;BG;Bulgaria;Plovdiv;219;356;4;1;0;0;0
187.44.1.167;187.44.1.167;8080;4533;1180;3456814;BR;Brazil;"""Montes Claros""";25755;13113;1;1;0;0;0
109.75.34.183;109.75.34.183;4145;4534;3420;616052;AM;Armenia;Yerevan;4470;291;4;0;0;1;0
185.61.92.207;185.61.92.207;32078;4535;1420;579464;RU;Russian Federation;Balashikha;364;5;4;0;0;1;0
188.151.118.100;188.151.118.100;4145;4536;340;2673730;SE;Sweden;Stockholm;228;11;4;0;0;1;0
165.16.54.247;165.16.54.247;31618;4537;440;2215636;LY;Libyan Arab Jamahiriya;;182;284;4;0;0;1;0
178.217.172.234;178.217.172.234;8291;4537;320;1527747;KG;Kyrgyzstan;;315;2;4;0;0;1;0
195.136.11.125;195.136.11.125;1080;4537;240;763166;PL;Poland;Olsztyn;93;2;4;0;0;1;0
176.112.225.82;176.112.225.82;4153;4538;100;524901;RU;Russian Federation;Moscow;272;1;4;0;0;1;0
113.53.59.102;113.53.59.102;8080;4592;4480;1611110;TH;Thailand;"""Chon Buri""";13;12;1;1;0;0;0
114.129.18.234;114.129.18.234;3128;4612;3720;1643084;ID;Indonesia;;19;20;1;1;0;0;0
68.15.151.20;68.15.151.20;48678;4613;2440;4791259;US;United States;"""Virginia Beach""";921;1055;1;1;0;0;0
213.33.249.214;213.33.249.214;3128;4617;2000;498817;RU;Russian Federation;"""St Petersburg""";468;741;4;1;0;0;0
45.4.57.94;45.4.57.94;3128;4618;4780;3390760;BR;Brazil;Recife;69;12;1;1;0;0;0
52.80.58.248;52.80.58.248;3128;4632;2700;1816670;CN;China;Beijing;830;71;1;1;0;0;0
110.78.20.62;110.78.20.62;3128;4634;1960;1607530;TH;Thailand;;207;358;1;1;0;0;0
51.15.76.119;51.15.76.119;3128;4634;3440;2750405;NL;Netherlands;;916;417;4;0;1;0;0
109.70.189.70;109.70.189.70;39989;4636;2740;550478;RU;Russian Federation;Khasavyurt;158;238;4;1;0;0;0
193.71.255.234;193.71.255.234;3128;4636;2160;3143244;NO;Norway;Oslo;417;142;1;1;0;0;0
195.98.78.180;195.98.78.180;50018;4639;3640;2017370;RU;Russian Federation;;2912;1707;4;1;0;0;0
118.122.124.5;118.122.124.5;1080;4642;2260;1815286;CN;China;Chengdu;44;21;4;1;1;0;0
188.170.233.99;188.170.233.99;3128;4650;3620;2017370;RU;Russian Federation;;1008;17;4;0;1;0;0
138.197.157.32;138.197.157.32;3128;4652;1220;6167865;CA;Canada;Toronto;10757;324;4;1;0;0;0
5.135.181.83;5.135.181.83;80;4658;560;3017382;FR;France;;1696;46;4;1;0;0;0
139.59.64.9;139.59.64.9;8080;4666;1360;1277333;IN;India;Bengaluru;8680;239;4;1;0;0;0
139.59.64.9;139.59.64.9;3128;4666;1360;1277333;IN;India;Bengaluru;8175;257;4;1;0;0;0
91.92.113.9;91.92.113.9;54321;4681;300;2750405;NL;Netherlands;;124;274;4;0;0;1;0
94.100.31.188;94.100.31.188;4145;4682;3320;2750405;NL;Netherlands;;2282;1073;4;0;0;1;0
46.249.63.226;46.249.63.226;4145;4684;3340;2756071;NL;Netherlands;Enschede;1170;855;4;0;0;1;0
37.0.85.119;37.0.85.119;31395;4685;3300;2750405;NL;Netherlands;;6613;570;4;0;0;1;0
138.197.136.125;138.197.136.125;8080;4685;3900;6167865;CA;Canada;Toronto;560;229;1;1;0;0;0
217.23.6.40;217.23.6.40;1080;4692;1640;2750405;NL;Netherlands;;12253;124;4;0;0;0;1
142.93.57.37;142.93.57.37;80;4693;560;5101879;US;United States;"""North Bergen""";2000;17;4;1;0;0;0
37.228.65.107;37.228.65.107;32052;4767;5100;1526384;KZ;Kazakstan;Almaty;1339;978;4;1;0;0;0
41.190.95.20;41.190.95.20;56167;4770;5100;927384;MW;Malawi;;538;688;4;1;0;0;0
212.92.204.54;212.92.204.54;8080;4776;380;3202326;HR;Croatia;;2426;1865;1;1;0;0;0
192.162.62.197;192.162.62.197;59246;4783;4820;3096472;PL;Poland;Katowice;944;989;4;1;0;0;0
117.103.5.186;117.103.5.186;44825;4784;3580;1643084;ID;Indonesia;;468;1083;4;1;0;0;0
198.23.143.11;198.23.143.11;8080;4786;3320;5110629;US;United States;Buffalo;546;1748;4;1;0;0;0
117.6.161.118;117.6.161.118;53281;4787;3760;1581130;VN;Vietnam;Hanoi;1232;778;4;1;0;0;0
84.22.61.46;84.22.61.46;53281;4788;2900;6290252;RS;Serbia;;11699;2556;1;1;0;0;0
205.185.115.100;205.185.115.100;8080;4788;5100;5392171;US;United States;"""San Jose""";3550;915;1;1;0;0;0
222.190.125.3;222.190.125.3;8118;4792;2160;1799962;CN;China;Nanjing;41;0;4;1;1;0;0
210.26.49.88;210.26.49.88;3128;4794;1980;1804430;CN;China;Lanzhou;113;74;1;1;0;0;0
202.107.233.123;202.107.233.123;8090;4794;2740;1784764;CN;China;;22;34;4;0;1;0;0
222.190.125.5;222.190.125.5;8118;4794;1900;1799962;CN;China;Nanjing;41;0;4;1;1;0;0
